Email_ID,User_ID,Campaign_Name,Send_Date,Email_Subject,Device_Type,Open_Status,Click_Status,Bounce_Type,Unsubscribe,Spam_Report,Revenue
EID_0416,UID_290,Spring_Sale,1/18/2024 7:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,282.48
EID_0417,UID_214,Spring_Sale,1/18/2024 8:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,83.55
EID_0418,UID_214,Spring_Sale,1/18/2024 9:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,270.48
EID_0419,UID_009,Holiday_Deals,1/18/2024 10:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,174.79
EID_0420,UID_154,Newsletter,1/18/2024 11:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,Soft Bounce,0,0,92.42
EID_0421,UID_246,Flash_Sale,1/18/2024 12:00,Final Hours!,Tablet,Opened,Not Clicked,None,0,0,202.42
EID_0422,UID_257,New_Arrival,1/18/2024 13:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,25.28
EID_0423,UID_279,Holiday_Deals,1/18/2024 14:00,Weekly Newsletter,Desktop,Not Opened,Clicked,None,0,0,247.69
EID_0424,UID_289,Holiday_Deals,1/18/2024 15:00,Weekly Newsletter,Tablet,Opened,Clicked,None,0,0,175.57
EID_0425,UID_095,Flash_Sale,1/18/2024 16:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,Soft Bounce,0,0,144.97
EID_0426,UID_277,Newsletter,1/18/2024 17:00,Weekly Newsletter,Desktop,Opened,Not Clicked,Soft Bounce,0,0,150.03
EID_0427,UID_215,New_Arrival,1/18/2024 18:00,Weekly Newsletter,Tablet,Not Opened,Not Clicked,Hard Bounce,0,0,266.74
EID_0428,UID_208,Newsletter,1/18/2024 19:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,34.69
EID_0429,UID_061,New_Arrival,1/18/2024 20:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,58.5
EID_0430,UID_283,Newsletter,1/18/2024 21:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,216.58
EID_0431,UID_229,Spring_Sale,1/18/2024 22:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,114.87
EID_0432,UID_102,Spring_Sale,1/18/2024 23:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,93.32
EID_0433,UID_180,New_Arrival,1/19/2024 0:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,161.02
EID_0434,UID_142,Holiday_Deals,1/19/2024 1:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,115.81
EID_0435,UID_263,Spring_Sale,1/19/2024 2:00,Final Hours!,Tablet,Not Opened,Clicked,None,0,0,202.48
EID_0436,UID_156,Flash_Sale,1/19/2024 3:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,73.75
EID_0437,UID_243,Flash_Sale,1/19/2024 4:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,30.33
EID_0438,UID_085,Newsletter,1/19/2024 5:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,0,0,62.51
EID_0439,UID_191,Spring_Sale,1/19/2024 6:00,Check Out New Arrivals,Mobile,Not Opened,Clicked,None,0,0,132.33
EID_0440,UID_285,Holiday_Deals,1/19/2024 7:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,153.79
EID_0441,UID_067,Newsletter,1/19/2024 8:00,Final Hours!,Tablet,Opened,Clicked,Hard Bounce,0,0,186.7
EID_0442,UID_213,Flash_Sale,1/19/2024 9:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,278.39
EID_0443,UID_094,Newsletter,1/19/2024 10:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,106.75
EID_0444,UID_048,New_Arrival,1/19/2024 11:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,1,0,251.32
EID_0445,UID_297,Newsletter,1/19/2024 12:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,30.21
EID_0446,UID_123,Newsletter,1/19/2024 13:00,Don't Miss This Deal!,Mobile,Opened,Clicked,Hard Bounce,0,0,256.1
EID_0447,UID_137,Holiday_Deals,1/19/2024 14:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,37.71
EID_0448,UID_176,Spring_Sale,1/19/2024 15:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,201.49
EID_0449,UID_215,Flash_Sale,1/19/2024 16:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,None,0,0,89.72
EID_0450,UID_182,Newsletter,1/19/2024 17:00,Don't Miss This Deal!,Mobile,Not Opened,Not Clicked,None,0,0,296.48
EID_0451,UID_023,Spring_Sale,1/19/2024 18:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,241.35
EID_0452,UID_193,Flash_Sale,1/19/2024 19:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,223.59
EID_0453,UID_149,Holiday_Deals,1/19/2024 20:00,Final Hours!,Tablet,Opened,Not Clicked,None,0,0,153.05
EID_0454,UID_154,Newsletter,1/19/2024 21:00,Final Hours!,Desktop,Opened,Not Clicked,Hard Bounce,0,0,125.36
EID_0455,UID_033,Spring_Sale,1/19/2024 22:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,125.53
EID_0456,UID_188,Newsletter,1/19/2024 23:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,35.64
EID_0457,UID_081,New_Arrival,1/20/2024 0:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,243.48
EID_0458,UID_070,Spring_Sale,1/20/2024 1:00,Don't Miss This Deal!,Tablet,Not Opened,Clicked,None,0,0,37.64
EID_0459,UID_007,Newsletter,1/20/2024 2:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,79.43
EID_0460,UID_128,New_Arrival,1/20/2024 3:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,270.59
EID_0461,UID_007,Newsletter,1/20/2024 4:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,None,0,0,59.57
EID_0462,UID_121,Newsletter,1/20/2024 5:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,66.24
EID_0463,UID_229,Newsletter,1/20/2024 6:00,Exclusive Offer Inside!,Desktop,Not Opened,Clicked,None,0,0,19.77
EID_0464,UID_161,Flash_Sale,1/20/2024 7:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,250.38
EID_0465,UID_114,Newsletter,1/20/2024 8:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,120.86
EID_0466,UID_138,Flash_Sale,1/20/2024 9:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,127.51
EID_0467,UID_209,Newsletter,1/20/2024 10:00,Weekly Newsletter,Tablet,Opened,Clicked,None,0,0,22.33
EID_0468,UID_284,Flash_Sale,1/20/2024 11:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,1,0,269.63
EID_0469,UID_175,Newsletter,1/20/2024 12:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,1,0,104.23
EID_0470,UID_022,New_Arrival,1/20/2024 13:00,Check Out New Arrivals,Mobile,Opened,Clicked,Hard Bounce,0,0,190.07
EID_0471,UID_021,Holiday_Deals,1/20/2024 14:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,116.67
EID_0472,UID_254,Holiday_Deals,1/20/2024 15:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,198.18
EID_0473,UID_184,Spring_Sale,1/20/2024 16:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,59.22
EID_0474,UID_288,Newsletter,1/20/2024 17:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,18.5
EID_0475,UID_160,Spring_Sale,1/20/2024 18:00,Exclusive Offer Inside!,Desktop,Not Opened,Not Clicked,None,0,0,232.05
EID_0476,UID_164,New_Arrival,1/20/2024 19:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,196.81
EID_0477,UID_277,Flash_Sale,1/20/2024 20:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,120.91
EID_0478,UID_035,Newsletter,1/20/2024 21:00,Final Hours!,Desktop,Not Opened,Clicked,None,0,0,9.31
EID_0479,UID_206,New_Arrival,1/20/2024 22:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,243.41
EID_0480,UID_023,Spring_Sale,1/20/2024 23:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,264.04
EID_0481,UID_254,Newsletter,1/21/2024 0:00,Weekly Newsletter,Desktop,Opened,Clicked,None,0,0,86.93
EID_0482,UID_170,Holiday_Deals,1/21/2024 1:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,119.91
EID_0483,UID_254,New_Arrival,1/21/2024 2:00,Final Hours!,Tablet,Not Opened,Not Clicked,None,0,0,269.06
EID_0484,UID_024,Newsletter,1/21/2024 3:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,227.17
EID_0485,UID_125,New_Arrival,1/21/2024 4:00,Exclusive Offer Inside!,Desktop,Not Opened,Clicked,None,0,0,230.98
EID_0486,UID_251,Newsletter,1/21/2024 5:00,Don't Miss This Deal!,Tablet,Opened,Clicked,None,0,0,104.02
EID_0487,UID_158,Spring_Sale,1/21/2024 6:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,1,0,247.09
EID_0488,UID_199,Newsletter,1/21/2024 7:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,79.75
EID_0489,UID_200,Holiday_Deals,1/21/2024 8:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,89.65
EID_0490,UID_218,New_Arrival,1/21/2024 9:00,Exclusive Offer Inside!,Tablet,Not Opened,Not Clicked,None,0,0,177.12
EID_0491,UID_041,Spring_Sale,1/21/2024 10:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,59.88
EID_0492,UID_182,New_Arrival,1/21/2024 11:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,21.39
EID_0493,UID_127,New_Arrival,1/21/2024 12:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,121.05
EID_0494,UID_214,Spring_Sale,1/21/2024 13:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,159.92
EID_0495,UID_192,Flash_Sale,1/21/2024 14:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,52.01
EID_0496,UID_039,Newsletter,1/21/2024 15:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,269.23
EID_0497,UID_239,Newsletter,1/21/2024 16:00,Final Hours!,Desktop,Opened,Clicked,Hard Bounce,0,0,29.58
EID_0498,UID_122,Holiday_Deals,1/21/2024 17:00,Exclusive Offer Inside!,Tablet,Opened,Clicked,None,0,0,189.36
EID_0499,UID_239,Newsletter,1/21/2024 18:00,Check Out New Arrivals,Mobile,Not Opened,Clicked,None,0,0,254.47
EID_0500,UID_257,Holiday_Deals,1/21/2024 19:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,159.73
EID_0501,UID_234,Flash_Sale,1/21/2024 20:00,Check Out New Arrivals,Tablet,Not Opened,Clicked,None,0,0,241.11
EID_0502,UID_020,Newsletter,1/21/2024 21:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,239.58
EID_0503,UID_111,Newsletter,1/21/2024 22:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,101.22
EID_0504,UID_153,Spring_Sale,1/21/2024 23:00,Weekly Newsletter,Mobile,Not Opened,Not Clicked,Hard Bounce,0,0,249.91
EID_0505,UID_134,Holiday_Deals,1/22/2024 0:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,183.83
EID_0506,UID_116,Holiday_Deals,1/22/2024 1:00,Don't Miss This Deal!,Tablet,Not Opened,Clicked,None,0,0,284.71
EID_0507,UID_094,Spring_Sale,1/22/2024 2:00,Exclusive Offer Inside!,Desktop,Not Opened,Clicked,None,0,0,90.69
EID_0508,UID_120,Newsletter,1/22/2024 3:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,8.88
EID_0509,UID_232,New_Arrival,1/22/2024 4:00,Final Hours!,Desktop,Opened,Not Clicked,None,0,0,227.3
EID_0510,UID_259,Newsletter,1/22/2024 5:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,35.59
EID_0511,UID_164,Spring_Sale,1/22/2024 6:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,0,1,222.86
EID_0512,UID_166,Newsletter,1/22/2024 7:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,55.83
EID_0513,UID_065,Newsletter,1/22/2024 8:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,192.26
EID_0514,UID_083,Spring_Sale,1/22/2024 9:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,108.18
EID_0515,UID_294,Flash_Sale,1/22/2024 10:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,Soft Bounce,1,0,257.73
EID_0516,UID_284,Flash_Sale,1/22/2024 11:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,64
EID_0517,UID_047,Spring_Sale,1/22/2024 12:00,Final Hours!,Mobile,Not Opened,Clicked,None,0,0,42.8
EID_0518,UID_255,Holiday_Deals,1/22/2024 13:00,Exclusive Offer Inside!,Mobile,Not Opened,Clicked,None,0,0,88.42
EID_0519,UID_010,Newsletter,1/22/2024 14:00,Final Hours!,Tablet,Not Opened,Not Clicked,None,0,0,231.67
EID_0520,UID_133,Newsletter,1/22/2024 15:00,Final Hours!,Tablet,Not Opened,Clicked,None,1,0,145.05
EID_0521,UID_034,Flash_Sale,1/22/2024 16:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,Hard Bounce,0,0,26.19
EID_0522,UID_151,Holiday_Deals,1/22/2024 17:00,Weekly Newsletter,Desktop,Not Opened,Clicked,None,0,0,53.09
EID_0523,UID_233,Holiday_Deals,1/22/2024 18:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,24.23
EID_0524,UID_259,Flash_Sale,1/22/2024 19:00,Check Out New Arrivals,Mobile,Opened,Clicked,None,0,0,154.55
EID_0525,UID_264,Flash_Sale,1/22/2024 20:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,None,0,0,152.45
EID_0526,UID_174,Newsletter,1/22/2024 21:00,Final Hours!,Tablet,Opened,Not Clicked,None,0,0,81.76
EID_0527,UID_242,New_Arrival,1/22/2024 22:00,Weekly Newsletter,Mobile,Opened,Not Clicked,Hard Bounce,0,0,12.29
EID_0528,UID_167,Spring_Sale,1/22/2024 23:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,217.29
EID_0529,UID_231,Newsletter,1/23/2024 0:00,Exclusive Offer Inside!,Tablet,Not Opened,Clicked,None,0,0,25.68
EID_0530,UID_278,Newsletter,1/23/2024 1:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,0,0,167.25
EID_0531,UID_203,Newsletter,1/23/2024 2:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,None,0,0,194.9
EID_0532,UID_151,New_Arrival,1/23/2024 3:00,Check Out New Arrivals,Mobile,Opened,Not Clicked,None,0,0,279.01
EID_0533,UID_244,Spring_Sale,1/23/2024 4:00,Final Hours!,Desktop,Not Opened,Not Clicked,Soft Bounce,0,0,292.77
EID_0534,UID_124,Newsletter,1/23/2024 5:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,Hard Bounce,0,0,180.79
EID_0535,UID_179,Newsletter,1/23/2024 6:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,None,0,0,73.29
EID_0536,UID_028,Flash_Sale,1/23/2024 7:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,299.73
EID_0537,UID_285,Flash_Sale,1/23/2024 8:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,None,0,0,169.93
EID_0538,UID_248,Newsletter,1/23/2024 9:00,Check Out New Arrivals,Desktop,Not Opened,Clicked,None,0,0,49.23
EID_0539,UID_198,Newsletter,1/23/2024 10:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,259.9
EID_0540,UID_241,Holiday_Deals,1/23/2024 11:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,None,0,0,146.89
EID_0541,UID_221,Flash_Sale,1/23/2024 12:00,Weekly Newsletter,Mobile,Opened,Clicked,None,0,0,242.58
EID_0542,UID_110,Holiday_Deals,1/23/2024 13:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,67.64
EID_0543,UID_004,Spring_Sale,1/23/2024 14:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,269.28
EID_0544,UID_130,New_Arrival,1/23/2024 15:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,148.39
EID_0545,UID_064,Holiday_Deals,1/23/2024 16:00,Final Hours!,Desktop,Not Opened,Not Clicked,None,0,0,153.88
EID_0546,UID_285,Spring_Sale,1/23/2024 17:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,181.22
EID_0547,UID_095,Holiday_Deals,1/23/2024 18:00,Final Hours!,Tablet,Opened,Not Clicked,None,0,0,190.81
EID_0548,UID_238,Spring_Sale,1/23/2024 19:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,18.9
EID_0549,UID_015,Holiday_Deals,1/23/2024 20:00,Don't Miss This Deal!,Desktop,Not Opened,Clicked,None,0,0,55.14
EID_0550,UID_166,New_Arrival,1/23/2024 21:00,Don't Miss This Deal!,Tablet,Not Opened,Not Clicked,Hard Bounce,0,0,241.42
EID_0551,UID_242,Spring_Sale,1/23/2024 22:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,Soft Bounce,0,0,32.23
EID_0552,UID_177,Newsletter,1/23/2024 23:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,None,0,0,68.65
EID_0553,UID_200,Holiday_Deals,1/24/2024 0:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,None,0,0,153.61
EID_0554,UID_040,Newsletter,1/24/2024 1:00,Check Out New Arrivals,Mobile,Opened,Clicked,None,0,0,236.79
EID_0555,UID_102,Spring_Sale,1/24/2024 2:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,51.67
EID_0556,UID_290,Flash_Sale,1/24/2024 3:00,Don't Miss This Deal!,Tablet,Opened,Not Clicked,None,0,0,193.81
EID_0557,UID_134,Spring_Sale,1/24/2024 4:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,102.9
EID_0558,UID_241,Flash_Sale,1/24/2024 5:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,102.43
EID_0559,UID_114,New_Arrival,1/24/2024 6:00,Exclusive Offer Inside!,Tablet,Not Opened,Not Clicked,None,0,0,28.44
EID_0560,UID_149,New_Arrival,1/24/2024 7:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,None,0,0,184.04
EID_0561,UID_239,Newsletter,1/24/2024 8:00,Exclusive Offer Inside!,Mobile,Opened,Clicked,Hard Bounce,0,0,213.52
EID_0562,UID_002,Holiday_Deals,1/24/2024 9:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,1,0,55.85
EID_0563,UID_282,Newsletter,1/24/2024 10:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,Soft Bounce,0,0,90.68
EID_0564,UID_018,Newsletter,1/24/2024 11:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,237.71
EID_0565,UID_030,Spring_Sale,1/24/2024 12:00,Final Hours!,Mobile,Opened,Clicked,None,0,0,296
EID_0566,UID_108,Flash_Sale,1/24/2024 13:00,Don't Miss This Deal!,Desktop,Opened,Clicked,None,0,0,15.14
EID_0567,UID_023,Spring_Sale,1/24/2024 14:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,148.61
EID_0568,UID_048,Newsletter,1/24/2024 15:00,Check Out New Arrivals,Tablet,Not Opened,Not Clicked,None,1,0,146.38
EID_0569,UID_212,New_Arrival,1/24/2024 16:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,0,1,175.94
EID_0570,UID_127,Spring_Sale,1/24/2024 17:00,Weekly Newsletter,Desktop,Not Opened,Clicked,None,0,0,121.6
EID_0571,UID_023,Spring_Sale,1/24/2024 18:00,Final Hours!,Desktop,Opened,Clicked,None,0,0,46.44
EID_0572,UID_040,Holiday_Deals,1/24/2024 19:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,0,0,121.47
EID_0573,UID_064,Flash_Sale,1/24/2024 20:00,Don't Miss This Deal!,Desktop,Opened,Not Clicked,None,0,0,121.37
EID_0574,UID_072,Holiday_Deals,1/24/2024 21:00,Final Hours!,Desktop,Not Opened,Not Clicked,None,0,0,186.32
EID_0575,UID_078,Holiday_Deals,1/24/2024 22:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,230.14
EID_0576,UID_002,Spring_Sale,1/24/2024 23:00,Exclusive Offer Inside!,Desktop,Opened,Not Clicked,None,0,0,281.52
EID_0577,UID_004,Holiday_Deals,1/25/2024 0:00,Don't Miss This Deal!,Mobile,Opened,Not Clicked,None,0,0,278.37
EID_0578,UID_216,Spring_Sale,1/25/2024 1:00,Exclusive Offer Inside!,Tablet,Opened,Clicked,None,0,0,6.87
EID_0579,UID_243,Newsletter,1/25/2024 2:00,Exclusive Offer Inside!,Tablet,Opened,Clicked,None,0,0,26.98
EID_0580,UID_265,Holiday_Deals,1/25/2024 3:00,Weekly Newsletter,Desktop,Opened,Clicked,Hard Bounce,0,0,173.37
EID_0581,UID_016,New_Arrival,1/25/2024 4:00,Check Out New Arrivals,Desktop,Opened,Not Clicked,Hard Bounce,0,0,112.24
EID_0582,UID_160,Holiday_Deals,1/25/2024 5:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,94.47
EID_0583,UID_027,Spring_Sale,1/25/2024 6:00,Weekly Newsletter,Desktop,Opened,Not Clicked,None,0,0,132.07
EID_0584,UID_015,Spring_Sale,1/25/2024 7:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,0,0,254.56
EID_0585,UID_228,Spring_Sale,1/25/2024 8:00,Weekly Newsletter,Tablet,Not Opened,Not Clicked,None,0,0,82.13
EID_0586,UID_281,Spring_Sale,1/25/2024 9:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,None,0,0,242.48
EID_0587,UID_015,Newsletter,1/25/2024 10:00,Weekly Newsletter,Desktop,Not Opened,Clicked,Soft Bounce,0,0,87.43
EID_0588,UID_252,Newsletter,1/25/2024 11:00,Don't Miss This Deal!,Tablet,Not Opened,Clicked,None,0,0,41.09
EID_0589,UID_012,Newsletter,1/25/2024 12:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,97.31
EID_0590,UID_071,Newsletter,1/25/2024 13:00,Exclusive Offer Inside!,Desktop,Not Opened,Not Clicked,None,0,0,240.15
EID_0591,UID_228,Spring_Sale,1/25/2024 14:00,Exclusive Offer Inside!,Tablet,Opened,Not Clicked,None,0,0,88.22
EID_0592,UID_070,New_Arrival,1/25/2024 15:00,Exclusive Offer Inside!,Tablet,Not Opened,Not Clicked,Hard Bounce,0,0,107.92
EID_0593,UID_112,New_Arrival,1/25/2024 16:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,None,0,0,72.89
EID_0594,UID_169,Newsletter,1/25/2024 17:00,Final Hours!,Mobile,Opened,Not Clicked,None,0,0,120.19
EID_0595,UID_060,Holiday_Deals,1/25/2024 18:00,Don't Miss This Deal!,Desktop,Not Opened,Not Clicked,None,0,0,156.05
EID_0596,UID_287,New_Arrival,1/25/2024 19:00,Weekly Newsletter,Desktop,Not Opened,Not Clicked,None,0,0,197.83
EID_0597,UID_060,Holiday_Deals,1/25/2024 20:00,Weekly Newsletter,Desktop,Opened,Not Clicked,Hard Bounce,0,0,177.21
EID_0598,UID_075,Holiday_Deals,1/25/2024 21:00,Don't Miss This Deal!,Desktop,Not Opened,Not Clicked,None,0,0,75.55
EID_0599,UID_270,Holiday_Deals,1/25/2024 22:00,Weekly Newsletter,Desktop,Opened,Clicked,Hard Bounce,0,0,155.25
EID_0600,UID_270,New_Arrival,1/25/2024 23:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,15.86
EID_0601,UID_200,Flash_Sale,1/26/2024 0:00,Weekly Newsletter,Desktop,Opened,Not Clicked,Hard Bounce,0,0,131.19
EID_0602,UID_237,New_Arrival,1/26/2024 1:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,47.16
EID_0603,UID_025,Flash_Sale,1/26/2024 2:00,Don't Miss This Deal!,Mobile,Not Opened,Not Clicked,Hard Bounce,0,0,47.92
EID_0604,UID_108,Flash_Sale,1/26/2024 3:00,Final Hours!,Desktop,Not Opened,Not Clicked,None,0,0,250.88
EID_0605,UID_156,Spring_Sale,1/26/2024 4:00,Check Out New Arrivals,Tablet,Opened,Clicked,None,0,0,270.57
EID_0606,UID_088,Holiday_Deals,1/26/2024 5:00,Weekly Newsletter,Desktop,Opened,Not Clicked,Hard Bounce,1,0,262.95
EID_0607,UID_018,Holiday_Deals,1/26/2024 6:00,Weekly Newsletter,Mobile,Opened,Not Clicked,None,0,0,220.79
EID_0608,UID_057,Newsletter,1/26/2024 7:00,Check Out New Arrivals,Desktop,Opened,Clicked,None,0,0,211.81
EID_0609,UID_170,Spring_Sale,1/26/2024 8:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,115.03
EID_0610,UID_140,Flash_Sale,1/26/2024 9:00,Final Hours!,Tablet,Opened,Clicked,None,0,0,188.64
EID_0611,UID_083,Flash_Sale,1/26/2024 10:00,Final Hours!,Desktop,Opened,Not Clicked,Soft Bounce,0,0,293.92
EID_0612,UID_076,Holiday_Deals,1/26/2024 11:00,Don't Miss This Deal!,Mobile,Opened,Clicked,None,1,0,196.11
EID_0613,UID_273,New_Arrival,1/26/2024 12:00,Exclusive Offer Inside!,Mobile,Opened,Not Clicked,Hard Bounce,0,0,289.83
EID_0614,UID_171,Holiday_Deals,1/26/2024 13:00,Final Hours!,Tablet,Opened,Not Clicked,Hard Bounce,0,0,72.93
EID_0615,UID_092,Flash_Sale,1/26/2024 14:00,Check Out New Arrivals,Desktop,Not Opened,Not Clicked,None,1,0,229.71
EID_0616,UID_040,Holiday_Deals,1/26/2024 15:00,Weekly Newsletter,Desktop,Opened,Clicked,None,0,0,162.06
EID_0617,UID_278,New_Arrival,1/26/2024 16:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,239.87
EID_0618,UID_192,Holiday_Deals,1/26/2024 17:00,Check Out New Arrivals,Tablet,Opened,Not Clicked,None,0,0,109.2
EID_0619,UID_134,Flash_Sale,1/26/2024 18:00,Exclusive Offer Inside!,Tablet,Not Opened,Not Clicked,None,0,0,29.83
EID_0620,UID_017,Newsletter,1/26/2024 19:00,Exclusive Offer Inside!,Desktop,Opened,Clicked,Hard Bounce,0,0,172.74
EID_0621,UID_198,Flash_Sale,1/26/2024 20:00,Exclusive Offer Inside!,Mobile,Not Opened,Not Clicked,None,0,0,205.27
EID_0622,UID_080,Holiday_Deals,1/26/2024 21:00,Final Hours!,Desktop,Opened,Not Clicked,Hard Bounce,0,0,23.39
EID_0623,UID_196,Newsletter,1/26/2024 22:00,Weekly Newsletter,Tablet,Opened,Not Clicked,None,0,0,240.81
