Session_ID,User_ID,Date,Page_URL,Device_Type,Browser,Operating_System,Traffic_Source,Country,City,Session_Duration_Seconds,Pages_Viewed,Conversions,Bounce,Revenue
SID_0441,UID_180,1/19/2024 8:00,/cart,Mobile,Chrome,Windows,Social,UK,London,796,6,0,1,196.39
SID_0442,UID_170,1/19/2024 9:00,/product,Mobile,Chrome,Linux,Organic Search,India,New York,663,1,0,0,347.82
SID_0443,UID_070,1/19/2024 10:00,/home,Tablet,Edge,macOS,Direct,UK,London,572,4,0,0,468.94
SID_0444,UID_015,1/19/2024 11:00,/contact,Desktop,Safari,iOS,Paid Search,Canada,New York,344,9,1,0,271.18
SID_0445,UID_054,1/19/2024 12:00,/product,Mobile,Edge,iOS,Organic Search,Germany,London,826,2,0,0,384.2
SID_0446,UID_188,1/19/2024 13:00,/product,Mobile,Safari,macOS,Referral,UK,London,647,5,0,0,44.6
SID_0447,UID_101,1/19/2024 14:00,/home,Tablet,Firefox,Windows,Direct,UK,Delhi,765,1,1,1,105.58
SID_0448,UID_008,1/19/2024 15:00,/product,Desktop,Edge,Linux,Direct,Canada,Berlin,302,4,0,0,251.07
SID_0449,UID_053,1/19/2024 16:00,/contact,Mobile,Chrome,Linux,Referral,UK,Toronto,261,4,0,0,10.01
SID_0450,UID_060,1/19/2024 17:00,/product,Tablet,Firefox,iOS,Referral,USA,Toronto,449,6,0,1,126.43
SID_0451,UID_108,1/19/2024 18:00,/contact,Mobile,Chrome,Linux,Referral,Canada,Toronto,797,9,0,0,258.7
SID_0452,UID_005,1/19/2024 19:00,/home,Tablet,Firefox,macOS,Paid Search,USA,New York,471,3,0,0,7.48
SID_0453,UID_103,1/19/2024 20:00,/cart,Desktop,Edge,Windows,Social,Canada,Toronto,525,9,0,1,132.27
SID_0454,UID_196,1/19/2024 21:00,/product,Desktop,Safari,macOS,Direct,UK,Toronto,53,6,0,0,257.02
SID_0455,UID_006,1/19/2024 22:00,/cart,Desktop,Firefox,Android,Social,USA,Delhi,138,7,0,0,286.57
SID_0456,UID_109,1/19/2024 23:00,/contact,Desktop,Safari,iOS,Social,UK,London,732,2,1,0,462.88
SID_0457,UID_116,1/20/2024 0:00,/product,Mobile,Firefox,Linux,Referral,Canada,Toronto,531,6,0,0,322.67
SID_0458,UID_094,1/20/2024 1:00,/checkout,Mobile,Chrome,Android,Paid Search,UK,Berlin,888,6,0,0,207.37
SID_0459,UID_047,1/20/2024 2:00,/cart,Desktop,Chrome,Linux,Organic Search,USA,Toronto,54,2,0,0,465.18
SID_0460,UID_099,1/20/2024 3:00,/product,Desktop,Firefox,Windows,Paid Search,USA,New York,216,2,0,1,392.44
SID_0461,UID_055,1/20/2024 4:00,/cart,Desktop,Safari,Windows,Social,UK,New York,317,2,0,0,100
SID_0462,UID_168,1/20/2024 5:00,/product,Mobile,Edge,Windows,Paid Search,India,New York,657,1,1,0,65.42
SID_0463,UID_052,1/20/2024 6:00,/home,Desktop,Edge,Linux,Referral,Canada,Toronto,367,5,0,1,337.91
SID_0464,UID_144,1/20/2024 7:00,/cart,Desktop,Chrome,Android,Organic Search,Canada,Delhi,66,8,0,0,279.94
SID_0465,UID_013,1/20/2024 8:00,/checkout,Desktop,Edge,Windows,Referral,UK,Berlin,823,2,0,1,394.84
SID_0466,UID_114,1/20/2024 9:00,/checkout,Tablet,Chrome,Android,Organic Search,India,Toronto,166,5,0,0,369.4
SID_0467,UID_124,1/20/2024 10:00,/contact,Desktop,Edge,Linux,Social,USA,Delhi,537,8,0,1,312.61
SID_0468,UID_106,1/20/2024 11:00,/product,Tablet,Firefox,Android,Organic Search,Germany,Delhi,256,5,0,0,493.19
SID_0469,UID_158,1/20/2024 12:00,/cart,Tablet,Chrome,Linux,Organic Search,Germany,Toronto,349,2,0,0,266.79
SID_0470,UID_147,1/20/2024 13:00,/contact,Desktop,Chrome,Linux,Organic Search,UK,Toronto,869,3,0,0,56.55
SID_0471,UID_145,1/20/2024 14:00,/cart,Tablet,Firefox,iOS,Paid Search,India,Delhi,211,6,0,0,414.14
SID_0472,UID_120,1/20/2024 15:00,/product,Desktop,Chrome,Linux,Paid Search,India,Delhi,115,5,0,1,125.93
SID_0473,UID_063,1/20/2024 16:00,/checkout,Mobile,Edge,Linux,Social,Canada,Delhi,496,4,0,0,388.65
SID_0474,UID_019,1/20/2024 17:00,/home,Mobile,Edge,macOS,Organic Search,USA,Toronto,82,4,0,0,478.55
SID_0475,UID_092,1/20/2024 18:00,/checkout,Mobile,Chrome,Windows,Direct,India,Delhi,889,5,0,1,348.4
SID_0476,UID_058,1/20/2024 19:00,/contact,Mobile,Edge,iOS,Social,Germany,New York,896,2,0,0,298.02
SID_0477,UID_183,1/20/2024 20:00,/home,Tablet,Safari,iOS,Organic Search,USA,Toronto,264,9,1,0,230.19
SID_0478,UID_090,1/20/2024 21:00,/contact,Desktop,Chrome,iOS,Organic Search,USA,New York,808,2,1,0,182.2
SID_0479,UID_117,1/20/2024 22:00,/product,Desktop,Firefox,macOS,Paid Search,UK,London,828,2,0,0,176.5
SID_0480,UID_062,1/20/2024 23:00,/home,Desktop,Safari,Linux,Social,India,Toronto,462,9,0,0,318.19
SID_0481,UID_023,1/21/2024 0:00,/contact,Mobile,Chrome,Windows,Organic Search,UK,London,525,3,0,1,375.64
SID_0482,UID_127,1/21/2024 1:00,/product,Mobile,Firefox,Android,Organic Search,India,Delhi,129,7,0,0,339.26
SID_0483,UID_137,1/21/2024 2:00,/checkout,Desktop,Edge,Linux,Social,Canada,Delhi,628,4,0,0,99.21
SID_0484,UID_140,1/21/2024 3:00,/product,Mobile,Firefox,macOS,Direct,UK,Berlin,432,6,0,1,246.99
SID_0485,UID_129,1/21/2024 4:00,/cart,Desktop,Safari,Linux,Social,UK,Delhi,425,4,0,0,395.82
SID_0486,UID_058,1/21/2024 5:00,/product,Desktop,Edge,Linux,Social,Germany,London,556,7,1,0,237.85
SID_0487,UID_122,1/21/2024 6:00,/product,Desktop,Chrome,macOS,Direct,UK,Delhi,444,1,0,0,268.31
SID_0488,UID_001,1/21/2024 7:00,/cart,Desktop,Edge,iOS,Social,India,Toronto,642,3,0,0,385.57
SID_0489,UID_034,1/21/2024 8:00,/contact,Desktop,Chrome,iOS,Organic Search,Germany,Delhi,706,3,0,0,330.63
SID_0490,UID_096,1/21/2024 9:00,/contact,Desktop,Chrome,Windows,Social,UK,Berlin,492,1,0,0,204.67
SID_0491,UID_126,1/21/2024 10:00,/product,Desktop,Firefox,Windows,Direct,UK,Delhi,570,6,0,0,447.71
SID_0492,UID_118,1/21/2024 11:00,/cart,Mobile,Firefox,iOS,Referral,Canada,London,655,9,0,1,81.28
SID_0493,UID_048,1/21/2024 12:00,/cart,Desktop,Firefox,Android,Social,UK,London,648,8,0,0,497.76
SID_0494,UID_089,1/21/2024 13:00,/checkout,Desktop,Safari,Linux,Paid Search,USA,Delhi,393,7,0,1,59.43
SID_0495,UID_117,1/21/2024 14:00,/contact,Mobile,Safari,Android,Organic Search,Germany,London,159,8,0,0,7.47
SID_0496,UID_129,1/21/2024 15:00,/home,Mobile,Firefox,Linux,Organic Search,USA,London,113,6,0,0,445.01
SID_0497,UID_016,1/21/2024 16:00,/contact,Mobile,Safari,iOS,Paid Search,Germany,Berlin,300,9,0,0,122.48
SID_0498,UID_189,1/21/2024 17:00,/contact,Desktop,Edge,Windows,Paid Search,Canada,Toronto,273,3,0,1,364.85
SID_0499,UID_192,1/21/2024 18:00,/checkout,Tablet,Edge,Windows,Social,UK,Berlin,417,9,0,0,405.51
SID_0500,UID_191,1/21/2024 19:00,/home,Tablet,Safari,Android,Paid Search,UK,New York,243,4,0,0,429.49
SID_0501,UID_069,1/21/2024 20:00,/checkout,Mobile,Safari,Windows,Referral,UK,Berlin,847,7,0,1,495.8
SID_0502,UID_022,1/21/2024 21:00,/home,Tablet,Edge,iOS,Direct,Germany,Delhi,195,9,0,0,147.02
SID_0503,UID_093,1/21/2024 22:00,/product,Mobile,Chrome,Android,Paid Search,UK,Toronto,820,2,0,1,355.12
SID_0504,UID_195,1/21/2024 23:00,/home,Desktop,Edge,Linux,Paid Search,USA,Delhi,88,2,0,0,57.7
SID_0505,UID_076,1/22/2024 0:00,/checkout,Tablet,Edge,Windows,Referral,UK,New York,631,9,0,1,203.4
SID_0506,UID_154,1/22/2024 1:00,/contact,Desktop,Safari,macOS,Organic Search,Canada,Toronto,872,3,0,1,423.99
SID_0507,UID_144,1/22/2024 2:00,/home,Tablet,Edge,Windows,Organic Search,USA,London,533,9,0,0,183.83
SID_0508,UID_179,1/22/2024 3:00,/home,Desktop,Safari,Linux,Social,UK,Berlin,735,5,0,0,295.55
SID_0509,UID_086,1/22/2024 4:00,/cart,Tablet,Safari,Android,Referral,UK,Delhi,152,6,0,0,251.89
SID_0510,UID_185,1/22/2024 5:00,/contact,Desktop,Firefox,Linux,Direct,India,New York,677,2,0,1,322.98
SID_0511,UID_029,1/22/2024 6:00,/product,Desktop,Edge,macOS,Direct,Germany,London,442,8,0,0,486.45
SID_0512,UID_069,1/22/2024 7:00,/checkout,Tablet,Chrome,iOS,Referral,USA,Berlin,168,9,0,0,27.87
SID_0513,UID_047,1/22/2024 8:00,/product,Desktop,Firefox,Windows,Direct,India,London,258,2,0,0,286.98
SID_0514,UID_094,1/22/2024 9:00,/contact,Desktop,Safari,Android,Organic Search,Canada,Berlin,303,6,0,0,431.51
SID_0515,UID_190,1/22/2024 10:00,/home,Desktop,Safari,iOS,Direct,Germany,Toronto,468,6,0,0,240.69
SID_0516,UID_197,1/22/2024 11:00,/home,Tablet,Chrome,Linux,Direct,USA,London,591,8,0,0,39.26
SID_0517,UID_144,1/22/2024 12:00,/contact,Tablet,Safari,Android,Referral,UK,London,147,5,0,0,280.27
SID_0518,UID_176,1/22/2024 13:00,/home,Desktop,Edge,iOS,Referral,USA,London,743,9,0,0,166.04
SID_0519,UID_085,1/22/2024 14:00,/home,Desktop,Firefox,Android,Direct,UK,Toronto,512,1,0,0,77.47
SID_0520,UID_039,1/22/2024 15:00,/home,Tablet,Safari,macOS,Paid Search,Germany,New York,424,9,0,0,424.52
SID_0521,UID_100,1/22/2024 16:00,/checkout,Tablet,Safari,macOS,Referral,UK,Berlin,732,7,0,1,260.8
SID_0522,UID_033,1/22/2024 17:00,/checkout,Desktop,Chrome,Windows,Social,Canada,London,489,4,0,1,466.64
SID_0523,UID_101,1/22/2024 18:00,/cart,Desktop,Edge,Windows,Social,UK,Toronto,864,3,0,0,403.01
SID_0524,UID_023,1/22/2024 19:00,/product,Desktop,Safari,macOS,Organic Search,Canada,New York,722,6,0,0,346.49
SID_0525,UID_010,1/22/2024 20:00,/contact,Mobile,Chrome,Android,Direct,Germany,Berlin,107,1,1,0,2.51
SID_0526,UID_069,1/22/2024 21:00,/contact,Tablet,Safari,macOS,Paid Search,Germany,Toronto,441,3,0,0,213.91
SID_0527,UID_100,1/22/2024 22:00,/contact,Mobile,Chrome,Windows,Organic Search,USA,Berlin,104,2,0,0,98.74
SID_0528,UID_034,1/22/2024 23:00,/cart,Tablet,Chrome,macOS,Direct,Canada,London,324,9,0,0,455.4
SID_0529,UID_180,1/23/2024 0:00,/checkout,Tablet,Edge,macOS,Referral,Canada,New York,822,3,0,0,87.29
SID_0530,UID_138,1/23/2024 1:00,/cart,Tablet,Safari,Android,Social,India,Toronto,50,2,0,1,143.03
SID_0531,UID_147,1/23/2024 2:00,/contact,Tablet,Edge,iOS,Paid Search,India,New York,200,4,0,0,258.42
SID_0532,UID_186,1/23/2024 3:00,/product,Tablet,Chrome,Windows,Social,India,London,44,2,1,0,131.68
SID_0533,UID_096,1/23/2024 4:00,/home,Tablet,Firefox,Android,Referral,UK,New York,240,1,0,0,104.93
SID_0534,UID_001,1/23/2024 5:00,/checkout,Tablet,Safari,macOS,Direct,India,New York,589,6,0,1,299.55
SID_0535,UID_069,1/23/2024 6:00,/checkout,Mobile,Firefox,macOS,Referral,Canada,Delhi,115,8,0,0,44.46
SID_0536,UID_004,1/23/2024 7:00,/cart,Desktop,Safari,iOS,Referral,UK,New York,178,2,0,0,29.08
SID_0537,UID_016,1/23/2024 8:00,/checkout,Desktop,Edge,Windows,Social,Germany,Berlin,729,9,0,0,186.12
SID_0538,UID_024,1/23/2024 9:00,/contact,Mobile,Edge,Windows,Paid Search,USA,Toronto,401,3,0,0,360.33
SID_0539,UID_080,1/23/2024 10:00,/contact,Mobile,Edge,Linux,Referral,India,Delhi,509,8,0,0,277.4
SID_0540,UID_002,1/23/2024 11:00,/cart,Mobile,Edge,Windows,Social,Germany,Toronto,847,8,0,0,211.44
SID_0541,UID_128,1/23/2024 12:00,/contact,Mobile,Edge,iOS,Paid Search,Canada,Toronto,180,3,0,0,282.88
SID_0542,UID_160,1/23/2024 13:00,/product,Tablet,Firefox,Linux,Direct,USA,London,170,3,0,0,182.73
SID_0543,UID_084,1/23/2024 14:00,/cart,Desktop,Edge,Linux,Direct,Germany,London,98,6,0,0,468.07
SID_0544,UID_152,1/23/2024 15:00,/product,Tablet,Chrome,macOS,Organic Search,USA,Delhi,289,1,0,1,27.45
SID_0545,UID_140,1/23/2024 16:00,/home,Desktop,Chrome,macOS,Social,India,London,875,4,0,0,336.7
SID_0546,UID_178,1/23/2024 17:00,/product,Desktop,Firefox,Windows,Paid Search,Canada,London,550,1,0,1,445.64
SID_0547,UID_163,1/23/2024 18:00,/home,Mobile,Safari,Linux,Referral,USA,London,662,3,0,0,401.94
SID_0548,UID_124,1/23/2024 19:00,/home,Tablet,Chrome,macOS,Direct,Germany,Toronto,400,9,0,0,92.02
SID_0549,UID_033,1/23/2024 20:00,/product,Mobile,Safari,iOS,Paid Search,India,Delhi,448,5,0,0,147.96
SID_0550,UID_161,1/23/2024 21:00,/cart,Tablet,Firefox,macOS,Social,India,Toronto,130,5,0,0,358.52
SID_0551,UID_189,1/23/2024 22:00,/contact,Desktop,Safari,macOS,Organic Search,Germany,Berlin,690,4,0,1,42.14
SID_0552,UID_179,1/23/2024 23:00,/contact,Mobile,Safari,Linux,Direct,Germany,Toronto,687,3,0,1,405.93
SID_0553,UID_171,1/24/2024 0:00,/home,Mobile,Safari,Linux,Paid Search,USA,Berlin,894,5,0,0,359.45
SID_0554,UID_101,1/24/2024 1:00,/home,Desktop,Safari,Android,Paid Search,UK,New York,272,4,0,0,364.8
SID_0555,UID_012,1/24/2024 2:00,/cart,Desktop,Firefox,iOS,Paid Search,India,New York,782,8,0,0,50.12
SID_0556,UID_067,1/24/2024 3:00,/checkout,Desktop,Chrome,Linux,Social,USA,Berlin,541,4,0,0,358.88
SID_0557,UID_065,1/24/2024 4:00,/product,Mobile,Edge,Windows,Social,Germany,Berlin,878,8,0,0,339.91
SID_0558,UID_161,1/24/2024 5:00,/home,Tablet,Safari,iOS,Social,USA,Toronto,584,6,0,0,415.46
SID_0559,UID_168,1/24/2024 6:00,/contact,Mobile,Chrome,iOS,Referral,Germany,Berlin,124,5,0,1,20.8
SID_0560,UID_074,1/24/2024 7:00,/cart,Tablet,Chrome,Linux,Paid Search,Canada,Delhi,255,4,0,0,11.56
SID_0561,UID_043,1/24/2024 8:00,/product,Mobile,Firefox,iOS,Direct,Germany,New York,547,4,0,1,186.5
SID_0562,UID_044,1/24/2024 9:00,/cart,Mobile,Chrome,Linux,Social,Germany,New York,243,4,0,1,74.39
SID_0563,UID_029,1/24/2024 10:00,/product,Desktop,Firefox,macOS,Social,Germany,Berlin,747,9,0,1,279.19
SID_0564,UID_141,1/24/2024 11:00,/product,Tablet,Safari,Android,Paid Search,UK,London,96,4,0,0,458.67
SID_0565,UID_012,1/24/2024 12:00,/home,Mobile,Safari,macOS,Social,Germany,London,425,9,1,0,195.74
SID_0566,UID_095,1/24/2024 13:00,/cart,Mobile,Edge,Linux,Referral,India,Berlin,641,6,0,0,422.48
SID_0567,UID_046,1/24/2024 14:00,/cart,Desktop,Edge,Linux,Referral,India,Delhi,41,7,0,0,0.12
SID_0568,UID_130,1/24/2024 15:00,/contact,Desktop,Edge,macOS,Social,USA,London,266,3,0,0,84.26
SID_0569,UID_035,1/24/2024 16:00,/contact,Tablet,Chrome,Windows,Paid Search,UK,Berlin,863,8,0,1,15.21
SID_0570,UID_081,1/24/2024 17:00,/home,Mobile,Safari,Windows,Paid Search,USA,Delhi,799,3,0,1,164.07
SID_0571,UID_090,1/24/2024 18:00,/home,Tablet,Firefox,Windows,Paid Search,India,Delhi,428,1,0,1,454.09
SID_0572,UID_008,1/24/2024 19:00,/checkout,Mobile,Edge,Linux,Organic Search,India,Toronto,436,5,0,1,48.48
SID_0573,UID_093,1/24/2024 20:00,/contact,Tablet,Firefox,iOS,Social,Canada,Delhi,878,2,0,0,303.2
SID_0574,UID_154,1/24/2024 21:00,/product,Desktop,Firefox,Linux,Paid Search,Germany,London,509,6,0,0,225.75
SID_0575,UID_090,1/24/2024 22:00,/cart,Mobile,Edge,iOS,Referral,India,London,676,9,0,0,469.23
SID_0576,UID_162,1/24/2024 23:00,/home,Tablet,Safari,macOS,Direct,USA,Berlin,251,1,0,0,61.26
SID_0577,UID_115,1/25/2024 0:00,/cart,Desktop,Edge,Android,Direct,USA,Berlin,185,4,0,1,106.01
SID_0578,UID_105,1/25/2024 1:00,/cart,Desktop,Firefox,iOS,Paid Search,Germany,Delhi,683,1,0,0,14.77
SID_0579,UID_135,1/25/2024 2:00,/checkout,Tablet,Edge,Windows,Direct,Germany,New York,457,1,0,0,216.97
SID_0580,UID_196,1/25/2024 3:00,/contact,Mobile,Firefox,Linux,Direct,Canada,Toronto,187,8,0,0,138.92
SID_0581,UID_058,1/25/2024 4:00,/home,Mobile,Firefox,macOS,Organic Search,UK,New York,445,2,0,0,434.95
SID_0582,UID_114,1/25/2024 5:00,/cart,Desktop,Edge,Windows,Referral,USA,Delhi,355,1,0,0,302.47
SID_0583,UID_075,1/25/2024 6:00,/home,Mobile,Chrome,macOS,Referral,Germany,Delhi,400,8,0,1,307.05
SID_0584,UID_157,1/25/2024 7:00,/product,Mobile,Edge,Android,Organic Search,USA,New York,373,4,1,0,265.96
SID_0585,UID_120,1/25/2024 8:00,/checkout,Mobile,Chrome,Linux,Organic Search,Germany,Toronto,291,3,0,0,45.93
SID_0586,UID_164,1/25/2024 9:00,/product,Desktop,Firefox,Linux,Direct,India,New York,312,4,0,0,222.51
SID_0587,UID_021,1/25/2024 10:00,/home,Tablet,Firefox,Android,Social,USA,Berlin,879,5,0,0,499.75
SID_0588,UID_164,1/25/2024 11:00,/home,Mobile,Chrome,Linux,Direct,India,London,885,1,0,0,417.61
SID_0589,UID_138,1/25/2024 12:00,/contact,Desktop,Firefox,iOS,Organic Search,USA,Berlin,258,1,0,1,446.73
SID_0590,UID_101,1/25/2024 13:00,/cart,Desktop,Chrome,macOS,Referral,UK,London,309,3,0,0,411.61
SID_0591,UID_152,1/25/2024 14:00,/cart,Tablet,Chrome,Windows,Direct,Canada,Delhi,899,6,0,0,51.52
SID_0592,UID_192,1/25/2024 15:00,/product,Mobile,Firefox,Android,Social,India,Toronto,319,1,0,0,113.72
SID_0593,UID_177,1/25/2024 16:00,/checkout,Mobile,Safari,iOS,Direct,Germany,New York,709,2,0,0,1.56
SID_0594,UID_099,1/25/2024 17:00,/cart,Tablet,Chrome,Windows,Paid Search,UK,Toronto,76,7,0,0,151.76
SID_0595,UID_036,1/25/2024 18:00,/contact,Tablet,Edge,Windows,Direct,USA,New York,744,1,0,0,54.3
SID_0596,UID_096,1/25/2024 19:00,/product,Desktop,Edge,Android,Organic Search,India,Berlin,243,7,0,0,236.4
SID_0597,UID_152,1/25/2024 20:00,/product,Desktop,Firefox,iOS,Referral,USA,Berlin,787,4,0,1,338.56
SID_0598,UID_151,1/25/2024 21:00,/contact,Tablet,Safari,Windows,Referral,USA,New York,53,6,0,0,437.25
SID_0599,UID_190,1/25/2024 22:00,/checkout,Mobile,Firefox,Windows,Organic Search,USA,Toronto,350,8,0,0,374.61
SID_0600,UID_037,1/25/2024 23:00,/contact,Desktop,Safari,iOS,Paid Search,Canada,New York,303,9,0,0,469.29
SID_0601,UID_012,1/26/2024 0:00,/checkout,Desktop,Chrome,Linux,Organic Search,Canada,Delhi,585,6,0,0,26.95
SID_0602,UID_113,1/26/2024 1:00,/contact,Mobile,Chrome,Windows,Direct,Germany,Berlin,873,9,1,1,6.09
SID_0603,UID_183,1/26/2024 2:00,/contact,Desktop,Chrome,macOS,Organic Search,India,Delhi,342,4,0,1,330.67
SID_0604,UID_013,1/26/2024 3:00,/home,Mobile,Chrome,iOS,Organic Search,UK,Berlin,392,6,0,0,144.68
SID_0605,UID_023,1/26/2024 4:00,/product,Mobile,Edge,Windows,Paid Search,UK,Berlin,697,8,0,1,126.75
SID_0606,UID_099,1/26/2024 5:00,/contact,Mobile,Edge,Android,Direct,UK,London,409,9,0,1,165.44
SID_0607,UID_105,1/26/2024 6:00,/contact,Tablet,Firefox,macOS,Social,USA,Delhi,740,3,0,1,134.9
SID_0608,UID_030,1/26/2024 7:00,/cart,Tablet,Safari,Windows,Social,Canada,Delhi,703,2,1,0,255.72
SID_0609,UID_017,1/26/2024 8:00,/product,Tablet,Chrome,macOS,Referral,India,London,499,6,0,0,220.07
SID_0610,UID_113,1/26/2024 9:00,/cart,Mobile,Chrome,macOS,Organic Search,USA,Toronto,775,4,1,0,256.21
SID_0611,UID_062,1/26/2024 10:00,/product,Mobile,Safari,Linux,Referral,Canada,Delhi,704,1,0,1,336.36
SID_0612,UID_084,1/26/2024 11:00,/cart,Tablet,Safari,macOS,Paid Search,Canada,New York,145,8,0,0,193.57
SID_0613,UID_112,1/26/2024 12:00,/contact,Desktop,Firefox,Linux,Social,India,London,634,9,0,0,125.65
SID_0614,UID_086,1/26/2024 13:00,/contact,Mobile,Safari,iOS,Organic Search,India,Delhi,71,9,0,0,83.1
SID_0615,UID_141,1/26/2024 14:00,/home,Desktop,Chrome,Linux,Paid Search,India,Toronto,825,2,0,0,174.74
SID_0616,UID_187,1/26/2024 15:00,/cart,Desktop,Chrome,Android,Paid Search,USA,Delhi,408,9,0,0,370.9
SID_0617,UID_019,1/26/2024 16:00,/checkout,Mobile,Chrome,Windows,Organic Search,Germany,Berlin,751,7,0,1,378.35
SID_0618,UID_177,1/26/2024 17:00,/home,Mobile,Chrome,iOS,Paid Search,India,New York,235,5,0,0,333.45
SID_0619,UID_100,1/26/2024 18:00,/cart,Desktop,Chrome,iOS,Organic Search,Germany,London,495,7,0,1,117.01
SID_0620,UID_140,1/26/2024 19:00,/cart,Desktop,Firefox,Android,Organic Search,USA,Berlin,761,9,0,0,294.04
SID_0621,UID_189,1/26/2024 20:00,/home,Tablet,Chrome,Linux,Direct,Germany,Toronto,309,8,0,0,285.34
SID_0622,UID_147,1/26/2024 21:00,/contact,Tablet,Firefox,Windows,Referral,UK,Berlin,677,6,0,0,242.13
SID_0623,UID_076,1/26/2024 22:00,/cart,Mobile,Chrome,Linux,Paid Search,Germany,Berlin,647,4,0,0,274.99
SID_0624,UID_009,1/26/2024 23:00,/contact,Tablet,Edge,macOS,Paid Search,India,Toronto,147,1,0,0,245.9
SID_0625,UID_199,1/27/2024 0:00,/home,Tablet,Edge,Linux,Direct,USA,Berlin,266,6,0,0,282.73
SID_0626,UID_028,1/27/2024 1:00,/contact,Tablet,Edge,iOS,Direct,India,London,338,3,0,0,357.75
SID_0627,UID_128,1/27/2024 2:00,/product,Tablet,Edge,Windows,Direct,UK,Delhi,485,6,0,1,54.81
SID_0628,UID_052,1/27/2024 3:00,/checkout,Desktop,Firefox,Linux,Social,India,Berlin,504,6,0,0,374.81
SID_0629,UID_083,1/27/2024 4:00,/cart,Mobile,Firefox,Windows,Social,India,London,129,4,0,0,67.94
SID_0630,UID_111,1/27/2024 5:00,/checkout,Tablet,Safari,Windows,Social,India,Delhi,290,2,1,0,33.31
SID_0631,UID_144,1/27/2024 6:00,/contact,Desktop,Chrome,macOS,Organic Search,Canada,Delhi,334,9,0,0,488.04
SID_0632,UID_117,1/27/2024 7:00,/cart,Desktop,Edge,macOS,Paid Search,UK,Berlin,383,2,0,0,478.5
SID_0633,UID_069,1/27/2024 8:00,/contact,Desktop,Firefox,iOS,Referral,India,London,315,3,1,0,30.22
SID_0634,UID_099,1/27/2024 9:00,/product,Tablet,Chrome,Android,Organic Search,India,Berlin,357,1,0,0,221.63
SID_0635,UID_140,1/27/2024 10:00,/home,Tablet,Chrome,Windows,Paid Search,India,Toronto,132,7,0,0,93.12
SID_0636,UID_025,1/27/2024 11:00,/cart,Mobile,Firefox,Android,Paid Search,USA,Delhi,92,1,1,0,242.67
SID_0637,UID_180,1/27/2024 12:00,/product,Tablet,Edge,iOS,Direct,Canada,Berlin,716,9,0,1,415.09
SID_0638,UID_123,1/27/2024 13:00,/product,Tablet,Safari,Windows,Direct,USA,Delhi,311,1,0,0,475.31
SID_0639,UID_053,1/27/2024 14:00,/cart,Desktop,Chrome,Windows,Organic Search,Canada,London,470,5,0,0,317.13
SID_0640,UID_151,1/27/2024 15:00,/contact,Mobile,Safari,Android,Direct,India,New York,322,7,0,1,176.95
SID_0641,UID_144,1/27/2024 16:00,/product,Tablet,Edge,Linux,Paid Search,UK,Berlin,767,3,0,0,301.66
SID_0642,UID_057,1/27/2024 17:00,/checkout,Tablet,Edge,macOS,Direct,Germany,Berlin,36,9,0,0,156
SID_0643,UID_039,1/27/2024 18:00,/product,Desktop,Safari,Linux,Social,Germany,Delhi,668,8,0,0,454.91
SID_0644,UID_109,1/27/2024 19:00,/contact,Desktop,Edge,Android,Direct,India,London,121,3,0,0,435.2
SID_0645,UID_181,1/27/2024 20:00,/contact,Tablet,Chrome,macOS,Paid Search,USA,Toronto,219,5,0,0,279.12
SID_0646,UID_042,1/27/2024 21:00,/checkout,Mobile,Safari,Linux,Organic Search,UK,London,505,7,0,0,162.4
SID_0647,UID_186,1/27/2024 22:00,/product,Mobile,Edge,macOS,Referral,Canada,Berlin,540,4,0,1,146.69
SID_0648,UID_167,1/27/2024 23:00,/contact,Desktop,Safari,Windows,Direct,India,Toronto,491,5,0,1,16.71
SID_0649,UID_142,1/28/2024 0:00,/cart,Desktop,Chrome,Linux,Paid Search,UK,London,82,3,0,0,407.91
SID_0650,UID_122,1/28/2024 1:00,/home,Tablet,Edge,macOS,Referral,UK,New York,783,9,0,0,225.19
SID_0651,UID_133,1/28/2024 2:00,/home,Desktop,Chrome,macOS,Referral,Canada,Delhi,515,9,0,0,162.57
SID_0652,UID_163,1/28/2024 3:00,/home,Tablet,Edge,macOS,Social,UK,London,673,7,0,0,235.56
SID_0653,UID_075,1/28/2024 4:00,/product,Mobile,Firefox,Linux,Referral,USA,London,519,2,0,0,409.37
SID_0654,UID_146,1/28/2024 5:00,/checkout,Mobile,Edge,iOS,Paid Search,USA,New York,393,7,0,0,62.31
SID_0655,UID_076,1/28/2024 6:00,/contact,Tablet,Safari,Linux,Paid Search,USA,Berlin,141,7,0,0,428.83
SID_0656,UID_009,1/28/2024 7:00,/cart,Desktop,Edge,Android,Direct,UK,Delhi,438,5,0,0,448.75
SID_0657,UID_074,1/28/2024 8:00,/cart,Mobile,Chrome,Linux,Direct,USA,London,36,9,0,1,473.35
SID_0658,UID_186,1/28/2024 9:00,/product,Desktop,Chrome,macOS,Direct,Canada,Toronto,771,3,1,0,198.74
SID_0659,UID_145,1/28/2024 10:00,/home,Mobile,Edge,Windows,Referral,UK,London,697,4,0,1,108.57
SID_0660,UID_007,1/28/2024 11:00,/product,Tablet,Safari,Linux,Referral,Germany,Delhi,226,1,0,1,186.82
SID_0661,UID_174,1/28/2024 12:00,/checkout,Tablet,Firefox,Linux,Social,UK,London,864,6,0,0,166.46
